Iteration	Posterior	Likelihood	Prior	age_ursinae	diversification	extant_mrca	extinction_rate	speciation_rate	turnover
37810	-5884.201	-5872.28	-11.92051	1.885713	0.1032736	1.909798	0.03094426	0.1342179	0.2305525
37820	-5880.146	-5866.966	-13.17993	1.857199	0.3455389	1.872844	0.008697021	0.354236	0.02455149
37830	-5879.359	-5866.756	-12.6028	1.857199	-0.1170384	1.869154	0.1971922	0.08015373	2.460175
37840	-5880.503	-5865.72	-14.78324	1.857199	-0.3366515	1.860346	0.4553738	0.1187222	3.835624
37850	-5878.373	-5867.078	-11.29516	1.857199	-0.06014867	1.875046	0.0739172	0.01376853	5.36856
37860	-5882.173	-5867.84	-14.33258	1.857199	0.4374133	1.872686	0.04035281	0.4777661	0.08446143
37870	-5880.534	-5867.901	-12.6331	1.857199	0.01190598	1.866003	0.1345757	0.1464816	0.9187203
37880	-5877.09	-5866.066	-11.02319	1.857199	0.02946306	1.85773	0.01255312	0.04201619	0.2987688
37890	-5878.005	-5866.51	-11.49531	1.857199	0.01775639	1.857972	0.05308905	0.07084544	0.7493644
37900	-5880.234	-5866.85	-13.38396	1.857199	0.03587823	1.862288	0.1743284	0.2102066	0.8293192
37910	-5882.102	-5870.37	-11.73214	1.857199	-0.07686292	1.906764	0.1078879	0.03102499	3.477452
37920	-5877.43	-5864.935	-12.49552	1.857199	0.01851809	1.863848	0.1220708	0.1405888	0.868282
37930	-5878.671	-5866.605	-12.0665	1.857199	0.150258	1.873149	0.02554416	0.1758022	0.1453006
37940	-5873.098	-5861.983	-11.11533	1.841921	0.06668113	1.845274	0.003846405	0.07052754	0.05453763
37950	-5881.346	-5864.645	-16.70102	1.841921	0.449188	1.849521	0.1851871	0.6343751	0.2919205
37960	-5876.108	-5863.771	-12.33729	1.841921	0.03567309	1.85392	0.1044936	0.1401667	0.7454953
37970	-5880.991	-5865.882	-15.10934	1.841921	0.1911624	1.86623	0.2092864	0.4004488	0.5226295
37980	-5875.259	-5863.125	-12.13329	1.841921	-0.01756201	1.845639	0.1185337	0.1009717	1.17393
37990	-5871.951	-5860.928	-11.02321	1.841921	0.02856146	1.842134	0.0166028	0.04516426	0.3676093
38000	-5871.724	-5860.534	-11.19032	1.841921	0.006342223	1.847465	0.03879236	0.04513458	0.8594819
38010	-5872.608	-5860.769	-11.83964	1.841921	0.1146387	1.843618	0.03285708	0.1474958	0.2227662
38020	-5873.856	-5861.198	-12.658	1.841921	-0.07896052	1.848505	0.1852159	0.1062553	1.743121
38030	-5872.034	-5860.517	-11.51713	1.843235	0.05807121	1.849709	0.03636982	0.09444103	0.3851061
38040	-5874.24	-5860.941	-13.29875	1.843235	0.3780017	1.848319	0.004761332	0.3827631	0.01243937
38050	-5872.695	-5861.484	-11.21118	1.842693	-0.03248897	1.844991	0.06032333	0.02783436	2.167225
38060	-5880.6	-5866.975	-13.62496	1.842693	-0.02234346	1.849057	0.221169	0.1988255	1.112377
38070	-5873.677	-5861.102	-12.57492	1.842693	-0.1898808	1.853827	0.234891	0.04501019	5.218618
38080	-5872.813	-5861.483	-11.32958	1.842693	0.03410295	1.846777	0.03530096	0.0694039	0.5086307
38090	-5871.694	-5860.63	-11.06421	1.842693	0.05295259	1.845414	0.006827502	0.05978009	0.1142103
38100	-5874.277	-5861.785	-12.49188	1.842477	0.07155585	1.850073	0.09816638	0.1697222	0.5783943
38110	-5876.098	-5860.898	-15.19988	1.842477	-0.5285857	1.845286	0.5840398	0.05545412	10.53195
38120	-5873.819	-5861.295	-12.52354	1.842477	-0.2147681	1.849535	0.2454529	0.03068479	7.999171
38130	-5871.487	-5860.252	-11.23507	1.846611	0.03046956	1.846877	0.03004171	0.06051127	0.4964647
38140	-5874.245	-5862.896	-11.34923	1.846611	0.07988547	1.855843	0.01205459	0.09194006	0.1311136
38150	-5874.466	-5862.709	-11.7568	1.846611	-0.003132617	1.866715	0.08034344	0.07721083	1.040572
38160	-5875.628	-5862.791	-12.83669	1.846611	0.03290666	1.858583	0.1390274	0.171934	0.8086088
38170	-5876.497	-5861.389	-15.10708	1.846611	-0.01844142	1.851148	0.3141949	0.2957535	1.062354
38180	-5874.846	-5860.687	-14.15879	1.846611	-0.2404871	1.85167	0.3663481	0.1258611	2.910734
38190	-5880.657	-5866.529	-14.12755	1.870602	-0.2643806	1.87354	0.3729508	0.1085701	3.435115
38200	-5872.849	-5861.732	-11.11688	1.849161	-0.01209846	1.865801	0.0383662	0.02626774	1.460583
38210	-5882.372	-5868.73	-13.64234	1.857982	-0.1160773	1.908395	0.2598166	0.1437393	1.807555
38220	-5878.39	-5865.656	-12.73338	1.857982	-0.227834	1.869557	0.2622522	0.0344182	7.619581
38230	-5872.576	-5860.832	-11.74472	1.850552	0.09624746	1.854584	0.03252588	0.1287733	0.2525824
38240	-5873.178	-5860.459	-12.71831	1.850552	-0.1823902	1.854437	0.2402746	0.05788436	4.150941
38250	-5873.49	-5861.29	-12.19965	1.850552	0.04219642	1.852001	0.09159468	0.1337911	0.6846096
38260	-5875.347	-5861.44	-13.90744	1.840895	-0.02658929	1.856292	0.2405025	0.2139132	1.124299
38270	-5872.216	-5860.111	-12.10452	1.840895	0.20287	1.841169	0.008821097	0.2116911	0.04166967
38280	-5874.441	-5860.335	-14.10639	1.840353	-0.39712	1.840398	0.4455747	0.04845479	9.19568
38290	-5875.437	-5862.781	-12.65596	1.840353	0.01946947	1.852612	0.1347089	0.1541784	0.8737212
38300	-5870.814	-5859.517	-11.29738	1.840353	0.007888848	1.846487	0.04594968	0.05383853	0.8534721
38310	-5873.082	-5860.836	-12.2461	1.840353	-0.01695653	1.842013	0.1263474	0.1093908	1.155009
38320	-5871.766	-5860.38	-11.38529	1.840353	0.006769889	1.846897	0.05283137	0.05960126	0.8864137
38330	-5874.725	-5862.288	-12.43659	1.840353	0.1144013	1.852268	0.07268718	0.1870885	0.3885177
38340	-5875.096	-5860.943	-14.15248	1.840353	0.4155238	1.857046	0.04078114	0.456305	0.08937254
38350	-5872.408	-5861.131	-11.27638	1.840353	-0.07101933	1.850559	0.08325718	0.01223786	6.803248
38360	-5876.712	-5859.981	-16.731	1.840353	0.02766245	1.841721	0.3931389	0.4208014	0.9342624
38370	-5873.516	-5861.289	-12.22714	1.840353	0.2121116	1.852162	0.01075264	0.2228642	0.0482475
38380	-5871.86	-5860.382	-11.47829	1.840353	-0.01246563	1.847329	0.06884203	0.0563764	1.221114
38390	-5874.109	-5858.37	-15.73944	1.840353	0.1713809	1.841627	0.2604327	0.4318137	0.6031137
38400	-5875.748	-5862.648	-13.09993	1.840353	-0.1414353	1.841231	0.2473379	0.1059026	2.335522
38410	-5877.032	-5864.533	-12.49914	1.842931	-0.1812653	1.863972	0.2237436	0.04247829	5.267245
38420	-5871.092	-5860.046	-11.04641	1.842931	-0.05849131	1.846164	0.0609589	0.002467589	24.70383
38430	-5878.242	-5862.391	-15.85066	1.842931	-0.6319939	1.854485	0.676506	0.04451204	15.19827
38440	-5874.685	-5860.382	-14.30355	1.842931	0.2598852	1.844497	0.1263376	0.3862228	0.3271106
38450	-5873.995	-5860.628	-13.36703	1.842931	-0.0630947	1.843521	0.2250228	0.1619281	1.389646
38460	-5875.452	-5861.277	-14.17497	1.842931	0.2937506	1.843997	0.1019834	0.395734	0.2577069
38470	-5874.65	-5859.838	-14.81234	1.842931	-0.01023173	1.845199	0.2917774	0.2815457	1.036341
38480	-5875.02	-5863.747	-11.273	1.842931	-0.01109233	1.874802	0.04736774	0.0362754	1.305781
38490	-5872.786	-5861.242	-11.54413	1.842931	0.004830672	1.853023	0.06372214	0.06855281	0.9295336
38500	-5879.318	-5864.25	-15.06783	1.842931	0.09458651	1.866001	0.2537648	0.3483513	0.7284738
38510	-5873.837	-5861.911	-11.92595	1.842931	0.1445141	1.867049	0.01947547	0.1639896	0.1187604
38520	-5870.735	-5859.494	-11.24106	1.842931	0.01717185	1.84463	0.03748645	0.0546583	0.6858327
38530	-5873.96	-5862.274	-11.68604	1.842931	-0.1252174	1.844578	0.1413257	0.01610828	8.77348
38540	-5878.978	-5861.362	-17.6163	1.842931	0.5960308	1.845611	0.1679659	0.7639967	0.2198516
38550	-5873.941	-5861.191	-12.74979	1.842931	-0.3043123	1.849098	0.3064178	0.002105473	145.534
38560	-5877.183	-5863.783	-13.4006	1.842931	0.142663	1.854705	0.1226192	0.2652823	0.4622217
38570	-5873.753	-5861.253	-12.49976	1.842931	-0.172695	1.855553	0.2201751	0.04748011	4.637207
38580	-5874.902	-5860.514	-14.38825	1.842931	-0.4537984	1.850588	0.491447	0.03764861	13.05352
38590	-5874.932	-5863.34	-11.59201	1.842931	0.0748716	1.84452	0.03410516	0.1089768	0.3129581
38600	-5878.374	-5866.688	-11.6855	1.842931	0.0576954	1.856472	0.04670001	0.1043954	0.4473378
38610	-5877.151	-5862.963	-14.18849	1.842931	0.4985639	1.875226	0.0006249422	0.4991888	0.001251915
38620	-5875.321	-5863.171	-12.14977	1.842931	-0.1467966	1.860971	0.1814963	0.03469974	5.230481
38630	-5874.322	-5862.215	-12.10777	1.842931	-0.03944619	1.845167	0.1270667	0.0876205	1.450194
38640	-5873.088	-5861.591	-11.49672	1.842931	-0.04481719	1.844403	0.08684598	0.04202879	2.066345
38650	-5874.732	-5860.92	-13.8124	1.842931	-0.1979932	1.847046	0.3220449	0.1240517	2.596054
38660	-5873.952	-5861.896	-12.05529	1.842931	-0.1475193	1.848919	0.1778158	0.03029642	5.8692
38670	-5874.068	-5861.704	-12.36381	1.842931	0.136113	1.852034	0.05668195	0.1927949	0.2940013
38680	-5873.641	-5862.301	-11.33949	1.842931	0.08152862	1.858085	0.009882729	0.09141134	0.1081127
38690	-5875.454	-5861.589	-13.86546	1.842931	0.4399534	1.846166	0.0114306	0.451384	0.02532344
38700	-5876.509	-5865.193	-11.31506	1.8463	0.008920812	1.863519	0.04275585	0.05167666	0.8273725
38710	-5877.851	-5865.019	-12.83196	1.8463	-0.005892166	1.850308	0.1587654	0.1528732	1.038543
38720	-5875.837	-5863.947	-11.89008	1.8463	0.1776668	1.854112	0.002994551	0.1806614	0.0165755
38730	-5879.395	-5865.998	-13.39689	1.8463	-0.1948803	1.86679	0.2897708	0.09489052	3.053738
38740	-5876.85	-5865.422	-11.42811	1.8463	0.04711049	1.854162	0.03402176	0.08113225	0.4193371
38750	-5876.354	-5863.737	-12.61718	1.8463	-0.2137481	1.851222	0.2497397	0.03599159	6.938836
38760	-5880.747	-5868.461	-12.2861	1.8463	0.1428271	1.877617	0.0430378	0.1858649	0.2315543
38770	-5875.072	-5862.911	-12.16044	1.8463	-0.03010001	1.846422	0.125654	0.09555396	1.315005
38780	-5880.385	-5864.529	-15.85606	1.8463	-0.6595895	1.854043	0.6902927	0.03070322	22.48275
38790	-5877.681	-5864.687	-12.9935	1.8463	-0.08741431	1.854318	0.2099675	0.1225532	1.713276
38800	-5879.899	-5866.474	-13.425	1.8463	0.1897997	1.851228	0.1019132	0.2917129	0.3493612
38810	-5875.574	-5863.578	-11.99558	1.8463	0.08019306	1.849737	0.0588342	0.1390273	0.4231846
38820	-5877.264	-5864.709	-12.55475	1.8463	-0.1745382	1.871043	0.222113	0.04757481	4.66871
38830	-5876.263	-5863.851	-12.41193	1.847376	0.08144098	1.858507	0.08523314	0.1666741	0.511376
38840	-5874.188	-5862.951	-11.23701	1.847376	-0.04004925	1.851447	0.06427383	0.02422458	2.653248
38850	-5883.261	-5867.182	-16.07903	1.847376	0.7158681	1.877768	0.01466272	0.7305308	0.02007132
38860	-5875.738	-5863.056	-12.682	1.847376	0.1852988	1.851483	0.05428042	0.2395792	0.2265657
38870	-5876.799	-5863.743	-13.05645	1.847376	-0.05097349	1.857886	0.1951648	0.1441913	1.353513
38880	-5876.522	-5863.191	-13.33127	1.847376	0.3056099	1.849676	0.03969916	0.3453091	0.114967
38890	-5880.363	-5868.412	-11.95145	1.86563	-0.07971773	1.878328	0.1298955	0.05017777	2.588706
38900	-5879.872	-5868.823	-11.0496	1.86563	-0.04276549	1.869758	0.04775326	0.004987775	9.574061
38910	-5878.361	-5867.162	-11.19937	1.86563	-0.03287057	1.870364	0.05365293	0.02078236	2.581657
38920	-5877.461	-5866.07	-11.39161	1.86563	0.03788452	1.86648	0.03319019	0.07107471	0.466976
38930	-5877.894	-5864.133	-13.76109	1.849207	0.4402082	1.855197	0.002652754	0.442861	0.005990038
38940	-5876.234	-5864.549	-11.6841	1.849207	-0.1268027	1.850871	0.1405816	0.01377897	10.20262
38950	-5879.775	-5866.404	-13.37092	1.849207	-0.08170186	1.870362	0.229674	0.1479721	1.552144
38960	-5877.441	-5865.707	-11.73387	1.849207	-0.0964524	1.857504	0.1273339	0.03088147	4.12331
38970	-5875.076	-5863.704	-11.37201	1.849207	0.07531036	1.851624	0.01647043	0.09178078	0.179454
38980	-5879.375	-5865.011	-14.36416	1.849207	-0.5087767	1.858422	0.5169322	0.008155511	63.38441
38990	-5881.702	-5865.531	-16.17116	1.852441	-0.4018404	1.85355	0.574106	0.1722656	3.332679
39000	-5881.785	-5867.928	-13.85773	1.852441	0.2485053	1.881867	0.09662444	0.3451298	0.2799655
39010	-5876.164	-5864.477	-11.68722	1.852441	0.06498571	1.855254	0.04331365	0.1082994	0.3999437
39020	-5875.726	-5861.908	-13.81877	1.850992	-0.3406619	1.852141	0.3963197	0.05565774	7.120657
39030	-5875.333	-5862.295	-13.03818	1.850992	-0.2072901	1.858182	0.2746136	0.06732353	4.079014
39040	-5875.608	-5863.81	-11.79817	1.850992	-0.002001328	1.863807	0.08341315	0.08141182	1.024583
39050	-5876.808	-5865.12	-11.68712	1.850992	0.1557651	1.851985	0.0001564205	0.1559215	0.001003201
39060	-5875.637	-5863.143	-12.49459	1.850992	-0.01836721	1.858444	0.1412454	0.1228782	1.149475
39070	-5874.171	-5859.872	-14.29882	1.850992	0.3417309	1.852425	0.08534136	0.4270723	0.1998288
39080	-5875.629	-5861.25	-14.379	1.850992	-0.254478	1.85256	0.3871175	0.1326395	2.918569
39090	-5873.367	-5860.239	-13.12722	1.850992	-0.02617028	1.853969	0.1886609	0.1624906	1.161057
39100	-5875.433	-5862.429	-13.00369	1.850992	0.1271461	1.852402	0.1046621	0.2318082	0.4515029
39110	-5874.788	-5862.23	-12.55841	1.850992	-0.1550891	1.857482	0.2150263	0.05993719	3.587527
39120	-5874.161	-5862.083	-12.0778	1.848186	0.08557826	1.855294	0.06119351	0.1467718	0.4169297
39130	-5874.445	-5863.433	-11.01217	1.861034	-0.01381083	1.867713	0.0309188	0.01710797	1.807275
39140	-5875.672	-5864.164	-11.50821	1.861034	0.1103848	1.882869	0.002801159	0.1131859	0.0247483
39150	-5876.563	-5863.171	-13.39272	1.861034	0.2808787	1.869618	0.05279304	0.3336718	0.1582185
39160	-5881.363	-5869.015	-12.34748	1.861034	0.2231408	1.910139	0.003202526	0.2263433	0.01414897
39170	-5874.116	-5863.129	-10.98699	1.861034	0.02473395	1.872384	0.008659308	0.03339326	0.2593131
39180	-5875.156	-5864.079	-11.07654	1.861034	-0.01951328	1.871315	0.03770547	0.01819219	2.072619
39190	-5884.894	-5868.795	-16.09864	1.854738	0.4851932	1.864303	0.1276543	0.6128475	0.208297
39200	-5875.419	-5863.848	-11.57078	1.854738	0.05924006	1.877748	0.03342226	0.09266232	0.3606887
39210	-5873.252	-5861.958	-11.29382	1.854738	0.03370422	1.855736	0.030774	0.06447822	0.4772774
39220	-5875.243	-5860.22	-15.02353	1.841647	0.2918244	1.844584	0.1569931	0.4488175	0.3497927
39230	-5871.893	-5859.374	-12.51833	1.841647	0.03423713	1.846726	0.1187244	0.1529616	0.7761717
39240	-5876.685	-5861.639	-15.0463	1.841647	0.4863519	1.849669	0.06464925	0.5510012	0.1173305
39250	-5874.062	-5862.238	-11.82368	1.841647	0.01063519	1.869181	0.07780085	0.08843604	0.8797415
39260	-5876.293	-5860.493	-15.80001	1.841647	-0.5485025	1.85914	0.6294266	0.08092412	7.777984
39270	-5871.372	-5860.212	-11.15977	1.841647	-0.03782575	1.851495	0.05775492	0.01992917	2.898009
39280	-5874.384	-5859.834	-14.55001	1.841647	0.03160382	1.845511	0.2545536	0.2861574	0.8895579
39290	-5871.744	-5858.902	-12.84197	1.841647	0.1008917	1.843227	0.1082792	0.2091709	0.5176589
39300	-5876.366	-5864.188	-12.17835	1.841647	-0.1999002	1.848864	0.2132744	0.01337426	15.94664
39310	-5878.237	-5864.979	-13.25791	1.841647	-0.3333628	1.87576	0.3514237	0.01806086	19.45775
39320	-5875.175	-5862.336	-12.83946	1.841647	0.1757575	1.850175	0.06984813	0.2456056	0.2843914
39330	-5877.621	-5861.961	-15.66007	1.841647	-0.1686136	1.842065	0.4247048	0.2560912	1.658412
39340	-5873.832	-5862.639	-11.19272	1.841647	-0.02199622	1.844132	0.0536219	0.03162568	1.695518
39350	-5872.714	-5861.872	-10.84234	1.841647	-0.0310399	1.845928	0.03194397	0.0009040659	35.33367
39360	-5874.727	-5861.733	-12.9945	1.841647	-0.2381483	1.850452	0.2881709	0.05002267	5.760806
39370	-5872.728	-5861.731	-10.997	1.841647	0.02875203	1.84892	0.012842	0.04159403	0.3087463
39380	-5872.828	-5861.685	-11.14237	1.841647	-0.03174605	1.84398	0.05488026	0.02313421	2.372255
39390	-5881.908	-5865.391	-16.51767	1.841647	-0.186379	1.845571	0.4866074	0.3002284	1.62079
39400	-5877.662	-5866.406	-11.25659	1.841647	0.06823103	1.854993	0.0109322	0.07916323	0.1380969
39410	-5872.391	-5859.25	-13.14016	1.841647	0.1094484	1.844328	0.1238013	0.2332497	0.5307673
39420	-5878.901	-5865.594	-13.30737	1.841647	-0.1051365	1.858197	0.2399657	0.1348292	1.779776
39430	-5873.557	-5859.913	-13.6441	1.841647	-0.3590581	1.847969	0.3945284	0.03547024	11.1228
39440	-5871.015	-5859.621	-11.39463	1.841647	-0.04466002	1.847378	0.07918852	0.03452851	2.293424
39450	-5881.794	-5862.532	-19.26192	1.841647	0.9108903	1.869008	0.1134692	1.024359	0.1107709
39460	-5872.305	-5860.229	-12.07587	1.841647	-0.1043589	1.854106	0.1562627	0.05190382	3.01062
39470	-5873.278	-5859.178	-14.09985	1.841647	0.3952836	1.843212	0.04860823	0.4438918	0.1095047
39480	-5876.003	-5860.521	-15.48215	1.841647	-0.3113378	1.857046	0.485753	0.1744152	2.785038
39490	-5875.832	-5861.677	-14.15454	1.841647	0.162175	1.855419	0.1631247	0.3252998	0.5014597
39500	-5873.797	-5860.273	-13.52399	1.841647	-0.346452	1.843519	0.3810057	0.03455372	11.02648
39510	-5872.973	-5861.057	-11.91675	1.841647	-0.1720876	1.848059	0.1811891	0.009101523	19.90756
39520	-5875.812	-5864.797	-11.01511	1.841647	-0.03065976	1.886211	0.03542807	0.004768308	7.429904
39530	-5875.208	-5863.947	-11.26031	1.841647	-0.03113703	1.880774	0.05534079	0.02420377	2.286454
39540	-5872.134	-5859.947	-12.18724	1.841647	-0.1545768	1.84598	0.1917191	0.03714228	5.161748
39550	-5872.812	-5861.892	-10.92024	1.841647	-0.01985875	1.849458	0.03144632	0.01158757	2.713797
39560	-5872.272	-5860.897	-11.37548	1.841647	0.104387	1.842792	0.004872535	0.1092596	0.04459596
39570	-5873.433	-5860.627	-12.80602	1.841647	-0.1711261	1.842031	0.2433112	0.0721851	3.370657
39580	-5877.192	-5864.609	-12.58295	1.840889	-0.139456	1.845123	0.2114112	0.0719552	2.938095
39590	-5876.607	-5862.443	-14.16392	1.840889	-0.1204183	1.841888	0.3073912	0.1869729	1.644041
39600	-5872.532	-5860.574	-11.95806	1.840889	0.1175094	1.848277	0.03881152	0.1563209	0.248281
39610	-5871.499	-5860.338	-11.16007	1.840889	-0.05050759	1.847859	0.06504611	0.01453852	4.474054
39620	-5875.883	-5864.61	-11.27313	1.840889	0.0781429	1.872842	0.003754825	0.08189773	0.04584774
39630	-5875.903	-5863.863	-12.03999	1.847386	-0.1743697	1.858321	0.1893875	0.01501784	12.61084
39640	-5878.559	-5866.151	-12.40855	1.844302	-0.003274592	1.853578	0.1287794	0.1255048	1.026091
39650	-5874.368	-5862.162	-12.20604	1.844302	-0.1909484	1.845704	0.2117631	0.02081462	10.17376
39660	-5877.799	-5864.014	-13.78456	1.844302	0.2613653	1.847401	0.09220008	0.3535654	0.2607724
39670	-5873.825	-5861.851	-11.9733	1.844302	0.05858675	1.847621	0.06869953	0.1272863	0.5397246
39680	-5873.688	-5861.837	-11.85092	1.844302	-0.003715074	1.84462	0.09174865	0.08803357	1.042201
39690	-5872.691	-5861.742	-10.94859	1.844302	-0.0320454	1.852008	0.03903871	0.006993314	5.58229
39700	-5875.021	-5860.782	-14.23904	1.844302	-0.08185638	1.84816	0.2911793	0.2093229	1.391053
39710	-5874.762	-5861.261	-13.50071	1.844302	0.2809248	1.846	0.06434891	0.3452737	0.1863707
39720	-5873.639	-5861.432	-12.20698	1.844302	-0.07727624	1.845029	0.1539168	0.07664055	2.008294
39730	-5875.225	-5863.244	-11.98057	1.844302	0.08389633	1.859826	0.05471516	0.1386115	0.3947376
39740	-5877.95	-5864.301	-13.64906	1.844302	-0.4025199	1.849336	0.4180722	0.01555239	26.88154
39750	-5874.132	-5861.914	-12.21834	1.844302	-0.02026548	1.861495	0.1228314	0.102566	1.197585
39760	-5873.668	-5860.671	-12.99687	1.844302	-0.202827	1.846473	0.2712398	0.06841279	3.964752
39770	-5875.098	-5862.096	-13.0014	1.844302	-0.2003089	1.859382	0.2682741	0.0679652	3.947228
39780	-5876.305	-5865.454	-10.85112	1.844302	-0.02575972	1.858863	0.02695692	0.001197198	22.51668
39790	-5871.431	-5859.842	-11.58829	1.844302	-0.006306556	1.8466	0.07399513	0.06768857	1.09317
39800	-5875.307	-5862.769	-12.53721	1.844302	0.1352077	1.857153	0.06852981	0.2037375	0.3363632
39810	-5877.269	-5863.602	-13.66703	1.844302	-0.1228678	1.851239	0.2741253	0.1512575	1.812308
39820	-5874.778	-5861.193	-13.58511	1.844302	-0.2299195	1.853075	0.3233666	0.09344713	3.460423
39830	-5874.842	-5859.872	-14.9695	1.844302	-0.209907	1.845636	0.4033812	0.1934742	2.084936
39840	-5877.476	-5863.561	-13.91494	1.844302	-0.1679336	1.852588	0.3132792	0.1453456	2.155409
39850	-5875.536	-5862.212	-13.3234	1.844302	-0.3879777	1.844386	0.3897755	0.001797804	216.8065
39860	-5874.525	-5861.599	-12.92577	1.844302	0.01271501	1.853969	0.1559325	0.1686475	0.924606
39870	-5874.594	-5862.233	-12.3614	1.844302	-0.05136558	1.849729	0.1506001	0.09923449	1.517618
39880	-5872.772	-5860.689	-12.08364	1.844302	-0.01316125	1.847342	0.112502	0.09934073	1.132486
39890	-5878.914	-5862.614	-16.29984	1.844302	-0.2896251	1.848215	0.5264632	0.2368381	2.222883
39900	-5875.503	-5863.382	-12.12083	1.844302	-0.05702869	1.868532	0.1329392	0.07591047	1.751262
39910	-5875.317	-5862.002	-13.31414	1.844302	-0.2593604	1.847328	0.3214941	0.06213368	5.174232
39920	-5875.676	-5863.743	-11.93267	1.844302	0.1017544	1.864691	0.04123191	0.1429863	0.2883627
39930	-5877.135	-5863.384	-13.75066	1.844302	-0.3919067	1.849264	0.4186303	0.02672357	15.66521
39940	-5874.854	-5861.657	-13.19669	1.844302	-0.1287883	1.849915	0.2459432	0.1171549	2.099299
39950	-5876.772	-5861.711	-15.0616	1.840401	-0.3155931	1.855424	0.4627677	0.1471747	3.144343
39960	-5872.978	-5860.787	-12.19114	1.840401	-0.1132528	1.841843	0.1713115	0.05805871	2.95066
39970	-5875.75	-5863.373	-12.37714	1.840401	0.2477175	1.847232	0.004593515	0.252311	0.01820576
39980	-5875.917	-5862.765	-13.15215	1.840401	0.3419797	1.850524	0.01148727	0.353467	0.03249884
39990	-5879.418	-5861.781	-17.63748	1.840401	-0.519815	1.844369	0.7270211	0.2072061	3.508685
40000	-5872.914	-5860.099	-12.81413	1.840401	0.2032701	1.842543	0.0567099	0.25998	0.2181317
40010	-5880.753	-5864.062	-16.69145	1.840401	0.7862205	1.865555	0.02187101	0.8080916	0.02706501
40020	-5873.511	-5861.063	-12.44784	1.840401	-0.1502519	1.841057	0.2082106	0.05795869	3.592397
40030	-5876.744	-5862.081	-14.66251	1.840401	-0.3725255	1.847965	0.4684881	0.09596261	4.881986
40040	-5875.348	-5862.282	-13.06558	1.840401	-0.08120785	1.858721	0.2122853	0.1310775	1.619541
40050	-5871.469	-5859.735	-11.73395	1.840401	-0.1340037	1.842644	0.1499027	0.01589901	9.42843
40060	-5874.811	-5863.236	-11.57458	1.840401	-0.01264299	1.840832	0.0772983	0.06465531	1.195544
40070	-5873.238	-5860.594	-12.6438	1.840401	0.05627839	1.844037	0.1168144	0.1730928	0.6748657
40080	-5877.074	-5863.534	-13.53977	1.840401	-0.08228459	1.873464	0.2417179	0.1594333	1.516107
40090	-5873.503	-5861.991	-11.51297	1.840401	-0.09778493	1.865802	0.1109057	0.01312073	8.452704
40100	-5870.716	-5859.144	-11.57232	1.840401	0.09458501	1.841446	0.02394819	0.1185332	0.2020379
40110	-5872.83	-5860.828	-12.00232	1.840401	0.006205797	1.845689	0.09734549	0.1035513	0.9400703
40120	-5873.2	-5862.402	-10.79831	1.840401	-0.01793456	1.845681	0.02222736	0.004292795	5.177829
40130	-5875.105	-5862.557	-12.54791	1.840401	0.1860074	1.844186	0.04686969	0.2328771	0.2012636
40140	-5875.106	-5862.446	-12.65994	1.840401	-0.2496051	1.847352	0.272763	0.02315795	11.77837
40150	-5871.545	-5859.633	-11.9122	1.840401	0.02829228	1.844462	0.08010903	0.1084013	0.7390043
40160	-5877.082	-5862.323	-14.75945	1.840401	0.2427276	1.850608	0.1625113	0.4052389	0.401026
40170	-5874.752	-5862.773	-11.9792	1.840401	0.04131647	1.850061	0.07698614	0.1183026	0.6507561
40180	-5874.194	-5862.07	-12.12462	1.840401	0.0923906	1.853634	0.06124792	0.1536385	0.3986495
40190	-5874.205	-5860.965	-13.23949	1.840401	0.2001848	1.854275	0.08444392	0.2846287	0.2966809
40200	-5870.146	-5859.302	-10.84474	1.840401	-0.03490829	1.841854	0.03505979	0.0001515034	231.4125
40210	-5873.165	-5860.46	-12.70467	1.840401	0.1401475	1.852444	0.07794364	0.2180911	0.3573902
40220	-5874.38	-5860.875	-13.50568	1.840401	0.05687088	1.848008	0.1732772	0.230148	0.7528943
40230	-5870.351	-5858.91	-11.4414	1.840401	0.08125382	1.845026	0.02016191	0.1014157	0.1988046
40240	-5875.042	-5862.409	-12.63219	1.840401	0.02377967	1.862627	0.128834	0.1526137	0.8441839
40250	-5872.675	-5861.351	-11.324	1.840401	0.04710363	1.851299	0.02726463	0.07436826	0.3666165
40260	-5870.587	-5859.404	-11.18369	1.840401	0.03207361	1.843023	0.02629613	0.05836974	0.4505096
40270	-5871.114	-5859.425	-11.68877	1.840401	-0.1116012	1.850504	0.1334684	0.02186718	6.103593
40280	-5875.281	-5861.713	-13.5673	1.840401	-0.1969468	1.856898	0.3043203	0.1073735	2.834222
40290	-5873.834	-5861.435	-12.39893	1.840401	0.2454944	1.855679	0.005552902	0.2510473	0.02211895
40300	-5870.675	-5859.381	-11.29415	1.840401	0.05016219	1.842201	0.02548787	0.07565006	0.3369181
40310	-5876.719	-5863.702	-13.01769	1.840401	-0.0599216	1.884648	0.1931506	0.133229	1.449764
40320	-5877.657	-5861.795	-15.86157	1.840401	-0.3560759	1.863125	0.5315167	0.1754408	3.029607
40330	-5873.9	-5861.522	-12.37803	1.840401	-0.03869417	1.861512	0.1426329	0.1039387	1.372279
40340	-5873.076	-5862.187	-10.88893	1.840401	0.01958452	1.855961	0.007764424	0.02734894	0.2839022
