Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	diversification	extant_mrca	extinction_rate	speciation_rate	turnover
2582	0	-5872.799	-5861.133	-11.66645	1.842452	0.1134616	1.856717	0.01831745	0.131779	0.1390013
2583	1	-5873.484	-5859.863	-13.62104	1.840289	0.3779834	1.840398	0.02666364	0.404647	0.06589357
2584	0	-5873.554	-5861.935	-11.61944	1.842452	-0.006510836	1.849486	0.07583717	0.06932634	1.093916
2585	1	-5873.796	-5862.156	-11.6404	1.840289	0.00430861	1.841133	0.07366056	0.07796917	0.9447396
2586	0	-5876.935	-5862.408	-14.5276	1.842452	0.1835079	1.853983	0.176488	0.3599959	0.4902499
2587	1	-5870.953	-5859.623	-11.32953	1.840289	0.1039848	1.84107	0.001910724	0.1058955	0.01804348
2588	0	-5874.217	-5861.139	-13.07806	1.842452	0.1691307	1.844147	0.09017942	0.2593101	0.3477667
2589	1	-5871.016	-5860.072	-10.94397	1.840289	-0.04370309	1.841965	0.0468302	0.003127109	14.97556
2590	0	-5877.487	-5863.726	-13.76107	1.842452	-0.4278635	1.861816	0.4364217	0.008558179	50.9947
2591	1	-5875.634	-5862.687	-12.94698	1.840289	0.1372713	1.862751	0.09414461	0.2314159	0.40682
2592	0	-5874.989	-5861.806	-13.18319	1.842452	-0.259468	1.84314	0.3133806	0.05391266	5.812747
2593	1	-5871.986	-5860.223	-11.76306	1.840289	-0.1427664	1.847733	0.1552921	0.01252566	12.39791
2594	0	-5875.007	-5860.578	-14.4288	1.842452	0.525341	1.852104	0.006618572	0.5319596	0.01244187
2595	1	-5870.868	-5859.01	-11.85798	1.840289	-0.02281505	1.845398	0.1014985	0.07868349	1.28996
2596	0	-5875.856	-5862.772	-13.08475	1.842452	0.3319472	1.867937	0.008886603	0.3408338	0.02607313
2597	1	-5872.056	-5860.579	-11.47714	1.840289	0.03692044	1.853799	0.0428257	0.07974614	0.5370253
2598	0	-5873.478	-5860.775	-12.70309	1.842452	-0.2816727	1.855555	0.2907237	0.009051051	32.12044
2599	1	-5873.453	-5861.804	-11.64931	1.840289	0.03607551	1.844891	0.05740757	0.09348308	0.6140959
2600	0	-5872.976	-5861.29	-11.68575	1.842452	0.0204688	1.850109	0.06670226	0.08717106	0.7651881
2601	1	-5876.953	-5861.93	-15.02362	1.840289	-0.1922704	1.867457	0.394292	0.2020217	1.951731
2602	0	-5871.819	-5859.739	-12.07996	1.842452	0.1347318	1.845966	0.03892535	0.1736572	0.2241505
2603	1	-5870.964	-5859.436	-11.5276	1.840289	0.1145731	1.845485	0.01003167	0.1246048	0.0805079
2604	0	-5873.531	-5860.388	-13.1431	1.842452	0.1855833	1.844091	0.08676641	0.2723497	0.3185845
2605	1	-5874.317	-5859.391	-14.92586	1.840289	0.5165565	1.842268	0.04284766	0.5594042	0.07659518
2606	0	-5872.4	-5859.686	-12.71329	1.842452	-0.2698164	1.846025	0.2868017	0.01698531	16.88529
2607	1	-5874.899	-5863.717	-11.18239	1.840289	-0.05246843	1.848498	0.06739677	0.01492834	4.514685
2608	0	-5872.862	-5859.752	-13.11038	1.842944	0.06385399	1.844238	0.1442912	0.2081452	0.6932238
2609	1	-5871.094	-5860.138	-10.95631	1.840289	0.003665378	1.84612	0.02302226	0.02668764	0.8626563
2610	0	-5870.872	-5859.905	-10.96739	1.842944	-0.02655909	1.849552	0.03820941	0.01165032	3.279688
2611	1	-5879.232	-5863.135	-16.09637	1.845263	-0.4447754	1.855096	0.5934879	0.1487125	3.990841
2612	0	-5875.437	-5861.206	-14.2307	1.842944	0.193576	1.849556	0.15303	0.346606	0.44151
2613	1	-5872.469	-5861.356	-11.11319	1.845263	0.00308764	1.866237	0.03034568	0.03343332	0.9076478
2614	0	-5871.277	-5859.805	-11.47191	1.842944	-0.1220737	1.844034	0.1247549	0.002681224	46.52909
2615	1	-5873.901	-5861.394	-12.50689	1.845263	-0.229345	1.845837	0.2516408	0.02229584	11.28645
2616	0	-5877.147	-5864.024	-13.12348	1.842944	-0.2325885	1.848951	0.2946306	0.06204217	4.748877
2617	1	-5876.05	-5864.367	-11.68384	1.845263	-0.08473167	1.865928	0.1163414	0.0316097	3.680559
2618	0	-5873.373	-5862.402	-10.97086	1.842944	-0.02350092	1.84901	0.03701311	0.01351219	2.739238
2619	1	-5874.774	-5861.893	-12.8813	1.845263	0.00351145	1.846189	0.1584638	0.1619753	0.9783211
2620	0	-5875.339	-5864.292	-11.04743	1.842944	-0.03176979	1.878438	0.04013037	0.00836058	4.799951
2621	1	-5875.314	-5863.683	-11.6308	1.845263	0.02804345	1.878556	0.0532004	0.08124386	0.6548237
2622	0	-5873.059	-5861.276	-11.78254	1.842944	0.06971502	1.855996	0.04823216	0.1179472	0.4089301
2623	1	-5874.384	-5861.569	-12.815	1.845263	0.2145304	1.869509	0.04649022	0.2610206	0.1781094
2624	0	-5874.006	-5862.493	-11.51238	1.842944	-0.1226668	1.848091	0.1271698	0.004503004	28.2411
2625	1	-5878.67	-5863.793	-14.87725	1.845263	0.2143427	1.852278	0.184315	0.3986577	0.462339
2626	0	-5877.189	-5860.396	-16.79302	1.842944	0.5132132	1.852541	0.1590199	0.6722331	0.2365547
2627	1	-5875.577	-5863.755	-11.82217	1.845263	0.1194589	1.854622	0.02671176	0.1461707	0.1827436
2628	0	-5875.027	-5862.327	-12.69976	1.842944	-0.167781	1.845054	0.2338792	0.06609821	3.538359
2629	1	-5875.46	-5863.414	-12.04639	1.845263	-0.1196491	1.888629	0.155643	0.03599389	4.32415
2630	0	-5872.858	-5860.997	-11.86122	1.842944	-0.0722274	1.844489	0.1271186	0.05489125	2.315827
2631	1	-5870.577	-5859.089	-11.48822	1.845263	-0.03427041	1.847123	0.08069124	0.04642084	1.738255
2632	0	-5872.188	-5860.723	-11.46578	1.842944	0.08105274	1.851181	0.02094644	0.1019992	0.2053589
2633	1	-5877.073	-5862.114	-14.95893	1.845284	0.5576645	1.858399	0.02407162	0.5817361	0.04137894
2634	0	-5872.65	-5861.067	-11.58317	1.842944	0.1047258	1.859525	0.01605234	0.1207782	0.1329076
2635	1	-5877.046	-5866.051	-10.99418	1.864635	-0.0256944	1.877939	0.03316316	0.007468759	4.440251
2636	0	-5873.803	-5862.084	-11.71863	1.842944	-0.08866314	1.85923	0.1220479	0.03338474	3.655798
2637	1	-5876.498	-5863.266	-13.23199	1.864635	-0.1419598	1.872329	0.2509598	0.109	2.302383
2638	0	-5872.815	-5860.678	-12.13665	1.842944	-0.02833537	1.843391	0.1240443	0.09570894	1.296058
2639	1	-5876.168	-5864.658	-11.51044	1.864635	-0.02537951	1.87999	0.07074778	0.04536827	1.559411
2640	0	-5876.096	-5863.827	-12.2694	1.84563	-0.1292205	1.847579	0.1836789	0.05445839	3.372829
2641	1	-5880.309	-5866.554	-13.75554	1.850067	-0.07181603	1.859633	0.2523162	0.1805001	1.397872
2642	0	-5877.539	-5863.665	-13.87385	1.84563	-0.09733066	1.847999	0.274249	0.1769183	1.550145
2643	1	-5876.392	-5862.208	-14.18426	1.850067	0.2962937	1.864877	0.09788405	0.3941777	0.2483247
2644	0	-5874.88	-5862.301	-12.5785	1.84563	-0.1439649	1.857655	0.2104297	0.06646483	3.166031
2645	1	-5874.551	-5862.569	-11.9813	1.850067	-0.0813954	1.853478	0.138347	0.05695165	2.429202
2646	0	-5874.43	-5861.959	-12.47152	1.841595	-0.1228028	1.853113	0.193068	0.07026521	2.747705
2647	1	-5873.768	-5862.527	-11.24093	1.850067	0.04518612	1.86177	0.01989224	0.06507836	0.305666
2648	0	-5876.306	-5862.018	-14.2882	1.841595	-0.05185445	1.855583	0.277371	0.2255165	1.229936
2649	1	-5875.035	-5862.771	-12.26326	1.850067	-0.04232729	1.85398	0.1381957	0.09586839	1.441515
2650	0	-5876.492	-5863.513	-12.97927	1.841595	-0.03438295	1.86997	0.1799848	0.1456019	1.236144
2651	1	-5877.535	-5864.606	-12.92924	1.850067	0.2306105	1.89898	0.04179878	0.2724093	0.1534411
2652	0	-5875.632	-5863.73	-11.90215	1.850402	-0.1665258	1.852742	0.1761042	0.009578335	18.38568
2653	1	-5873.967	-5861.002	-12.96569	1.848145	0.1937786	1.852657	0.06969146	0.2634701	0.2645138
2654	0	-5877.705	-5863.673	-14.03253	1.850402	-0.4846124	1.853113	0.4846677	5.531837e-05	8761.424
2655	1	-5877.263	-5865.52	-11.7429	1.845332	0.02297937	1.878428	0.06372137	0.08670073	0.7349577
2656	0	-5873.73	-5861.785	-11.94438	1.850402	-0.141212	1.853189	0.1659683	0.0247563	6.704082
2657	1	-5874.855	-5862.355	-12.49951	1.845332	-0.003942231	1.849966	0.1354914	0.1315492	1.029968
2658	0	-5878.051	-5865.11	-12.9405	1.850402	-0.2036336	1.880976	0.2617734	0.05813977	4.502484
2659	1	-5877.048	-5864.868	-12.17998	1.845332	0.09693495	1.858562	0.06205978	0.1589947	0.390326
2660	0	-5876.837	-5862.595	-14.24242	1.850402	0.3736902	1.853623	0.06588235	0.4395725	0.1498782
2661	1	-5873.455	-5861.983	-11.47161	1.845332	-0.02846861	1.853744	0.07494238	0.04647377	1.612574
2662	0	-5875.843	-5861.942	-13.90085	1.850402	0.1137029	1.850722	0.1702173	0.2839202	0.5995251
2663	1	-5874.76	-5863.1	-11.65934	1.845332	0.08372021	1.866792	0.03008923	0.1138094	0.2643826
2664	0	-5876.233	-5863.473	-12.75915	1.850402	0.007086099	1.853734	0.1470771	0.1541632	0.9540351
2665	1	-5875.227	-5862.336	-12.89078	1.845332	-0.3202296	1.854694	0.3233548	0.003125149	103.4686
2666	0	-5878.068	-5865.631	-12.43654	1.871023	0.0626555	1.871945	0.09395714	0.1566126	0.5999333
2667	1	-5875.169	-5863.389	-11.7803	1.845332	-0.09473212	1.846522	0.1319527	0.03722059	3.545153
2668	0	-5882.118	-5866.488	-15.62962	1.860901	-0.6611335	1.863319	0.6761376	0.01500408	45.06359
2669	1	-5873.755	-5861.769	-11.98646	1.841006	0.1382632	1.858235	0.02824707	0.1665102	0.1696417
2670	0	-5876.559	-5865.116	-11.44345	1.85998	0.05025131	1.864671	0.03136587	0.08161718	0.3843047
2671	1	-5870.469	-5859.159	-11.31003	1.841006	-0.0112569	1.844391	0.05676092	0.04550402	1.247383
2672	0	-5879.594	-5864.7	-14.89469	1.85998	0.2675524	1.869266	0.1564754	0.4240278	0.3690216
2673	1	-5870.655	-5858.784	-11.87102	1.841006	0.1641082	1.84269	0.01074209	0.1748503	0.06143595
2674	0	-5875.446	-5864.115	-11.33122	1.85998	-0.04750919	1.86048	0.07292594	0.02541674	2.869209
2675	1	-5872.961	-5860.964	-11.99772	1.841006	0.1803289	1.842709	0.01166809	0.191997	0.06077223
2676	0	-5879.134	-5866.426	-12.70799	1.85998	0.2506838	1.878475	0.02000057	0.2706843	0.07388891
2677	1	-5870.862	-5858.683	-12.17926	1.841006	0.1869944	1.841468	0.02118154	0.2081759	0.1017483
2678	0	-5879.418	-5867.918	-11.49997	1.85998	0.07601902	1.895395	0.01632402	0.09234303	0.1767758
2679	1	-5875.644	-5863.263	-12.38051	1.841006	-0.1492374	1.856309	0.200107	0.05086954	3.933728
2680	0	-5871.638	-5860.702	-10.93616	1.842246	-0.01292549	1.846547	0.02971076	0.01678526	1.77005
2681	1	-5872.524	-5861.057	-11.46717	1.841006	-0.0393618	1.853856	0.0803357	0.0409739	1.960655
2682	0	-5872.68	-5861.806	-10.87409	1.842246	0.02245189	1.843011	0.00825937	0.03071126	0.2689362
2683	1	-5874.879	-5860.737	-14.14228	1.841006	0.281951	1.853849	0.1040944	0.3860453	0.2696428
2684	0	-5873.304	-5861.901	-11.40355	1.840066	0.09195677	1.853086	0.01049656	0.1024533	0.1024521
2685	1	-5870.701	-5859.598	-11.10284	1.841006	0.0432366	1.842529	0.01500093	0.05823753	0.2575818
2686	0	-5874.161	-5860.731	-13.42979	1.840066	-0.2264674	1.841862	0.3127469	0.08627952	3.62481
2687	1	-5878.598	-5866.932	-11.66581	1.841006	0.003205058	1.866498	0.070584	0.07378906	0.9565646
2688	0	-5877.681	-5863.967	-13.71352	1.840066	0.2296507	1.846908	0.1026713	0.332322	0.3089512
2689	1	-5875.158	-5863.993	-11.16479	1.841006	-0.04527258	1.876201	0.05634713	0.01107455	5.087984
2690	0	-5873.251	-5861.455	-11.79525	1.840066	-0.04913538	1.840972	0.1114629	0.06232754	1.788341
2691	1	-5870.658	-5859.808	-10.84972	1.841006	-0.02592662	1.847956	0.02948913	0.003562512	8.277625
2692	0	-5873.857	-5859.562	-14.29458	1.840066	-0.02330915	1.844217	0.2656572	0.242348	1.09618
2693	1	-5877.018	-5865.582	-11.43638	1.841006	-0.08097949	1.876556	0.09457429	0.01359481	6.956649
2694	0	-5871.16	-5859.705	-11.45454	1.840066	0.01810863	1.843491	0.0529064	0.07101503	0.7450029
2695	1	-5875.504	-5862.669	-12.83502	1.841006	-0.1300044	1.848171	0.223073	0.0930686	2.396866
2696	0	-5875.9	-5860.862	-15.03801	1.840066	-0.6007711	1.84852	0.6108273	0.01005617	60.74155
2697	1	-5876.123	-5864.121	-12.00185	1.841006	0.003605484	1.870705	0.09383048	0.09743597	0.9629964
2698	0	-5871.281	-5860.191	-11.09037	1.840066	0.03919985	1.840826	0.01647693	0.05567678	0.295939
2699	1	-5879.864	-5864.269	-15.59492	1.841006	0.2885394	1.880315	0.1910042	0.4795436	0.3983042
2700	0	-5873.691	-5861.827	-11.86377	1.840066	-0.007639697	1.860745	0.09150364	0.08386394	1.091096
2701	1	-5872.561	-5861.083	-11.47842	1.841006	0.1129748	1.843962	0.007842967	0.1208178	0.06491568
2702	0	-5874.484	-5860.976	-13.5082	1.840066	-0.03608448	1.841415	0.2209812	0.1848967	1.19516
2703	1	-5873.907	-5860.899	-13.00774	1.841006	-0.3423154	1.852113	0.3441	0.001784617	192.8145
2704	0	-5875.462	-5863.352	-12.11049	1.840066	-0.1831977	1.873587	0.1958169	0.01261911	15.51748
2705	1	-5872.063	-5860.649	-11.41386	1.841006	0.0008324852	1.847161	0.05786181	0.05869429	0.9858166
2706	0	-5874.194	-5859.902	-14.29257	1.840066	-0.3388611	1.84948	0.4262275	0.08736636	4.878623
2707	1	-5872.62	-5861.82	-10.79963	1.842656	0.008119745	1.847559	0.008791556	0.0169113	0.5198628
2708	0	-5873.78	-5861.623	-12.15698	1.840066	-0.1454304	1.841649	0.1855359	0.04010555	4.626192
2709	1	-5872.383	-5860.314	-12.06964	1.842656	0.1712322	1.844252	0.02112078	0.192353	0.1098022
2710	0	-5871.472	-5858.809	-12.66244	1.840066	-0.1250494	1.842694	0.2095675	0.0845181	2.479557
2711	1	-5871.994	-5860.555	-11.43815	1.842656	0.06185374	1.842661	0.03021029	0.09206403	0.3281444
2712	0	-5874.104	-5862.705	-11.3992	1.840066	0.0417361	1.882103	0.02886979	0.07060589	0.4088864
2713	1	-5876.454	-5861.686	-14.76885	1.842656	-0.0577309	1.842676	0.312512	0.2547811	1.22659
2714	0	-5869.937	-5858.967	-10.96974	1.840066	-0.04056598	1.847719	0.04589072	0.005324741	8.618395
2715	1	-5876.977	-5864.939	-12.03824	1.842656	0.05852783	1.851288	0.07211657	0.1306444	0.5520066
2716	0	-5873.492	-5861.268	-12.2238	1.840066	-0.01432977	1.84431	0.1233041	0.1089743	1.131497
2717	1	-5876.547	-5862.825	-13.7213	1.842656	-0.103314	1.846855	0.2674731	0.164159	1.629353
2718	0	-5870.794	-5858.361	-12.43295	1.840066	0.02675823	1.842261	0.1174429	0.1442011	0.8144381
2719	1	-5875.768	-5863.344	-12.42422	1.842656	0.2093331	1.848898	0.02553578	0.2348689	0.1087235
2720	0	-5872.707	-5859.372	-13.33442	1.841254	0.3486563	1.845555	0.02087571	0.369532	0.05649229
2721	1	-5875.317	-5863.101	-12.21587	1.842656	0.2230304	1.849262	0.004787264	0.2278177	0.02101358
2722	0	-5871.291	-5859.406	-11.88521	1.841254	-0.06745417	1.843025	0.1264364	0.05898221	2.143636
2723	1	-5881.474	-5865.097	-16.37643	1.842656	-0.2752823	1.856916	0.5214231	0.2461408	2.118394
2724	0	-5873.286	-5860.468	-12.81871	1.841254	-0.1528821	1.847767	0.2333208	0.08043877	2.900602
2725	1	-5874.345	-5862.798	-11.54728	1.842656	0.003187071	1.844602	0.06630399	0.06949106	0.954137
2726	0	-5872.832	-5860.735	-12.09737	1.841254	-0.08015364	1.846162	0.1471249	0.06697126	2.196836
2727	1	-5876.242	-5863.578	-12.66317	1.842656	-0.02502861	1.853007	0.1564624	0.1314338	1.190427
2728	0	-5873.009	-5861.057	-11.95145	1.841254	-0.0875082	1.844585	0.1412392	0.05373104	2.628634
2729	1	-5875.284	-5863.965	-11.31919	1.842656	0.05764116	1.847382	0.02223384	0.079875	0.278358
2730	0	-5873.333	-5860.994	-12.33933	1.841254	-0.1787815	1.842769	0.2152412	0.03645973	5.903534
2731	1	-5874.498	-5862.662	-11.83544	1.842656	-0.1443751	1.843973	0.161978	0.01760284	9.201808
2732	0	-5873.713	-5861.382	-12.3312	1.843573	-0.07609966	1.846131	0.1614623	0.08536267	1.891486
2733	1	-5877.022	-5864.684	-12.3377	1.842656	-0.1219181	1.861224	0.182086	0.06016794	3.026296
2734	0	-5872.99	-5861.415	-11.57525	1.843573	-0.07135957	1.849746	0.1052483	0.03388871	3.105704
2735	1	-5875.652	-5864.702	-10.9499	1.842656	-0.01520535	1.855869	0.02963561	0.01443026	2.053713
2736	0	-5878.902	-5865.436	-13.46544	1.852715	-0.2884326	1.880924	0.3413746	0.05294204	6.448082
2737	1	-5880.515	-5867.219	-13.29606	1.842656	-0.3495601	1.863371	0.363893	0.01433297	25.38854
2738	0	-5879.202	-5867.801	-11.40172	1.852715	-0.01287457	1.880758	0.056536	0.04366143	1.294873
2739	1	-5875.663	-5863.876	-11.78708	1.842656	0.09936862	1.848435	0.03492108	0.1342897	0.2600429
2740	0	-5877.443	-5863.995	-13.44803	1.852715	-0.2183146	1.861488	0.3067617	0.0884471	3.468307
2741	1	-5878.056	-5863.948	-14.1079	1.842656	-0.2168157	1.843072	0.3508944	0.1340786	2.617079
2742	0	-5877.515	-5864.045	-13.47002	1.852715	-0.3787036	1.864136	0.3905626	0.01185901	32.93383
2743	1	-5876.657	-5864.818	-11.83924	1.842656	-0.1549209	1.855298	0.1650831	0.01016221	16.24481
2744	0	-5875.845	-5863.569	-12.27646	1.852715	-0.06981911	1.853802	0.1526096	0.08279053	1.843322
2745	1	-5879.877	-5865.135	-14.74236	1.842656	0.01533302	1.853964	0.2723926	0.2877256	0.9467096
2746	0	-5876.507	-5863.007	-13.50062	1.852715	-0.3952257	1.855115	0.4027745	0.007548757	53.3564
2747	1	-5880.65	-5867.404	-13.24611	1.842656	-0.2804148	1.843181	0.3275411	0.04712627	6.950286
2748	0	-5872.048	-5861.313	-10.73523	1.852715	-0.01083975	1.854466	0.01171696	0.0008772051	13.35715
2749	1	-5877.01	-5864.442	-12.5675	1.842656	-0.1504521	1.852531	0.2135166	0.06306454	3.385684
2750	0	-5880.188	-5865.973	-14.21418	1.852715	-0.3589458	1.876364	0.4273328	0.06838703	6.248741
2751	1	-5878.067	-5865.767	-12.30021	1.842656	-0.2370337	1.851067	0.2407685	0.003734798	64.46628
2752	0	-5875.491	-5862.455	-13.03578	1.852715	-0.06425409	1.868791	0.1990595	0.1348054	1.476643
2753	1	-5878.153	-5865.434	-12.71896	1.842656	-0.2919512	1.84746	0.297802	0.00585073	50.89997
2754	0	-5878.641	-5861.245	-17.39538	1.852715	-0.1763186	1.853958	0.5346726	0.358354	1.492023
2755	1	-5883.022	-5867.532	-15.48998	1.842656	-0.6669992	1.851217	0.6717128	0.004713618	142.5047
2756	0	-5872.294	-5861.141	-11.15337	1.852715	0.04040939	1.853661	0.01755432	0.05796371	0.3028502
2757	1	-5879.046	-5867.49	-11.55621	1.842656	0.03258572	1.848883	0.05136211	0.08394783	0.6118337
2758	0	-5872.426	-5860.698	-11.72864	1.852715	-0.02261645	1.857794	0.08964243	0.06702598	1.337428
2759	1	-5880.025	-5864.797	-15.22788	1.842656	-0.3662622	1.855023	0.4975957	0.1313334	3.788796
2760	0	-5877.692	-5865.594	-12.09773	1.852715	0.1372469	1.855996	0.0369521	0.174199	0.2121258
2761	1	-5876.973	-5864.627	-12.3458	1.842656	0.1249465	1.846686	0.06135866	0.1863052	0.3293449
2762	0	-5872.461	-5860.208	-12.2537	1.852715	0.1389625	1.85387	0.04733566	0.1862982	0.2540855
2763	1	-5875.548	-5864.328	-11.21911	1.842656	-0.06209629	1.84926	0.07457835	0.01248205	5.974845
2764	0	-5874.816	-5861.817	-12.99843	1.852715	0.05739708	1.85896	0.1374702	0.1948673	0.7054556
2765	1	-5880.181	-5866.024	-14.1572	1.842656	0.3288482	1.848043	0.08215784	0.411006	0.1998945
2766	0	-5873.192	-5861.424	-11.76811	1.840337	-0.1129916	1.868364	0.1364154	0.02342382	5.823792
2767	1	-5871.819	-5860.508	-11.31132	1.842656	-0.03048805	1.851318	0.06492192	0.03443387	1.885409
2768	0	-5874.171	-5861.367	-12.80334	1.844587	-0.0009256351	1.863717	0.1524155	0.1514899	1.00611
2769	1	-5871.866	-5860.212	-11.654	1.842656	0.1185442	1.846059	0.01674465	0.1352889	0.1237696
2770	0	-5874.005	-5862.279	-11.72592	1.844587	0.02113477	1.859268	0.06722352	0.08835829	0.760806
2771	1	-5873.311	-5861.186	-12.12475	1.842656	-0.01145522	1.857723	0.1118985	0.1004432	1.114047
2772	0	-5872.717	-5860.188	-12.52891	1.844587	0.2241306	1.855798	0.02464168	0.2487723	0.09905314
2773	1	-5873.768	-5861.142	-12.62622	1.849146	0.2665086	1.854406	0.01090046	0.2774091	0.03929383
2774	0	-5872.304	-5861.258	-11.04649	1.844587	0.02222656	1.865815	0.01592288	0.03814945	0.4173818
2775	1	-5874.311	-5862.989	-11.32167	1.849146	-0.001378725	1.860593	0.04901174	0.04763302	1.028945
2776	0	-5871.677	-5860.026	-11.65191	1.844587	-0.1335717	1.850637	0.1419891	0.008417384	16.86856
2777	1	-5875.724	-5863.668	-12.05588	1.849146	0.003709168	1.856857	0.09953323	0.1032424	0.9640732
2778	0	-5874.519	-5862.287	-12.23162	1.844587	0.1582003	1.861119	0.03528232	0.1934826	0.182354
2779	1	-5874.33	-5862.739	-11.59122	1.849146	0.1255278	1.858132	0.006343183	0.131871	0.04810142
2780	0	-5878.854	-5859.57	-19.28466	1.844587	0.2343428	1.844673	0.4438032	0.6781461	0.654436
2781	1	-5872.68	-5861.521	-11.15863	1.849146	-0.05102216	1.854681	0.06337589	0.01235374	5.130099
2782	0	-5873.833	-5861.786	-12.04618	1.844587	0.1733178	1.852403	0.01668309	0.1900009	0.08780533
2783	1	-5879.795	-5868.348	-11.44699	1.849146	0.02313501	1.855921	0.04695196	0.07008697	0.6699099
2784	0	-5874.75	-5862.2	-12.55054	1.844587	0.08490832	1.847277	0.09583888	0.1807472	0.5302372
2785	1	-5872.6	-5861.683	-10.91668	1.849146	0.01906664	1.852099	0.01093421	0.03000084	0.3644633
2786	0	-5874.861	-5860.295	-14.56674	1.844587	-0.09042372	1.853393	0.3155453	0.2251216	1.401666
2787	1	-5871.549	-5859.338	-12.21068	1.841218	0.160201	1.841378	0.03621982	0.1964208	0.1843991
2788	0	-5877.884	-5863.881	-14.00265	1.844587	-0.2194388	1.867587	0.3429695	0.1235308	2.77639
2789	1	-5872.865	-5860.412	-12.45335	1.841218	-0.003414535	1.845942	0.1327661	0.1293516	1.026397
2790	0	-5875.526	-5864.553	-10.97326	1.844587	0.02908718	1.853757	0.009836706	0.03892389	0.2527164
2791	1	-5873.6	-5860.803	-12.79673	1.841218	-0.1768716	1.848319	0.2438665	0.0669949	3.640076
2792	0	-5872.275	-5860.219	-12.05686	1.844587	-0.1321535	1.852284	0.169599	0.03744552	4.529219
2793	1	-5872.249	-5861.266	-10.98303	1.841218	0.04617799	1.844332	0.004219629	0.05039762	0.08372675
2794	0	-5872.17	-5859.909	-12.2606	1.844587	-0.007626074	1.854344	0.1203831	0.1127571	1.067633
2795	1	-5875.639	-5863.494	-12.1459	1.841218	0.07135516	1.841684	0.0750178	0.146373	0.5125113
2796	0	-5872.435	-5860.586	-11.84822	1.844587	-0.1637934	1.846082	0.1725126	0.008719221	19.78533
2797	1	-5876.879	-5860.237	-16.64237	1.841218	-0.7358168	1.84709	0.7787425	0.04292568	18.14165
2798	0	-5873.855	-5861.353	-12.50194	1.844587	-0.06454098	1.849815	0.1663793	0.1018383	1.633759
2799	1	-5873.852	-5860.653	-13.19881	1.841218	-0.1636048	1.843078	0.2645915	0.1009867	2.620062
2800	0	-5872.921	-5859.066	-13.85513	1.844587	-0.3168464	1.844806	0.3869538	0.07010745	5.519439
2801	1	-5874.908	-5861.825	-13.08269	1.841218	-0.06951949	1.86186	0.2059153	0.1363958	1.509689
2802	0	-5870.535	-5859.723	-10.81223	1.844587	0.02406672	1.847715	0.001739973	0.02580669	0.06742334
2803	1	-5877.581	-5860.727	-16.85354	1.841218	0.6621474	1.843385	0.09074613	0.7528935	0.1205298
2804	0	-5871.684	-5860.029	-11.6552	1.844587	-0.1257344	1.84884	0.138693	0.01295854	10.70282
2805	1	-5871.463	-5859.922	-11.54114	1.841218	0.09825139	1.842551	0.01956057	0.117812	0.1660321
